year,habitat,quadrat,species,Color desc,diameter_cm,biomass_g
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.8,0.28
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.8,0.243
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.9,0.374
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.6,0.143
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.7,0.2
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.8,0.294
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.7,0.199
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.7,0.208
2022,Barren,116,Strongylocentrotus droebachiensis,pink,0.8,0.211
2022,Barren,116,Strongylocentrotus droebachiensis,pink,1,0.457
2022,Barren,116,Strongylocentrotus droebachiensis,pink,1,0.458
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.8,0.325
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.9,0.302
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.9,0.329
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.3,1.116
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.2,0.963
2022,Barren,116,Strongylocentrotus droebachiensis,green,2.2,4.762
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.8,3.417
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.2,0.933
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.1,0.882
2022,Barren,116,Strongylocentrotus droebachiensis,pink,0.8,0.344
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.2,0.849
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.8,0.3
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.7,0.198
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.6,0.174
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.7,0.16
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.7,0.18
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.2,0.945
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.2,1.048
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.7,0.184
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.9,0.518
2022,Barren,116,Strongylocentrotus droebachiensis,green,1,0.444
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.1,0.85
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.5,1.539
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.9,0.436
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.8,0.282
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.9,0.41
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.6,0.131
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.8,0.261
2022,Barren,116,Strongylocentrotus droebachiensis,pink,0.8,0.285
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.9,0.363
2022,Barren,116,Strongylocentrotus droebachiensis,green,1.5,1.779
2022,Barren,116,Strongylocentrotus droebachiensis,green,1,0.588
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.6,0.125
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.8,0.306
2022,Barren,116,Strongylocentrotus droebachiensis,green,0.7,0.22
2022,Barren,116,Strongylocentrotus pallidus,green,2,3.242
2022,Barren,116,Strongylocentrotus pallidus,green,2.5,6.956
2022,Barren,116,Strongylocentrotus pallidus,green,2.4,6.059
2022,Barren,116,Strongylocentrotus pallidus,green,1.8,2.853
2022,Barren,116,Strongylocentrotus pallidus,green,0.7,0.183
2022,Barren,116,Strongylocentrotus pallidus,green,1.7,2.039
2022,Barren,116,Strongylocentrotus pallidus,green,0.8,0.382
2022,Barren,116,Strongylocentrotus pallidus,green,1.2,1.081
2022,Barren,116,Strongylocentrotus pallidus,green,1,0.491
2022,Barren,116,Strongylocentrotus pallidus,green,0.8,0.295
2022,Barren,116,Strongylocentrotus pallidus,green,2,7.76
2022,Barren,116,Strongylocentrotus pallidus,green,1,
2022,Barren,116,Strongylocentrotus pallidus,green,1.2,
2022,Barren,116,Strongylocentrotus pallidus,green,0.4,0.085
2022,Barren,116,Strongylocentrotus pallidus,green,0.7,0.193
2022,Barren,116,Strongylocentrotus pallidus,green,1.2,1.041
2022,Barren,116,Strongylocentrotus pallidus,green,1.3,1.027
2022,Barren,116,Strongylocentrotus pallidus,green,1.7,2.627
2022,Barren,116,Strongylocentrotus pallidus,green,0.8,0.329
2022,Barren,116,Strongylocentrotus pallidus,green,1.8,2.935
2022,Barren,116,Strongylocentrotus pallidus,green,0.6,0.134
2022,Barren,116,Strongylocentrotus pallidus,green,0.5,0.076
2022,Barren,116,Strongylocentrotus pallidus,green,1.3,0.982
2022,Barren,116,Strongylocentrotus pallidus,green,0.9,0.325
2022,Barren,116,Strongylocentrotus pallidus,green,1.1,0.624
2022,Barren,116,Strongylocentrotus pallidus,green,0.8,0.213
2022,Barren,116,Strongylocentrotus pallidus,green,0.8,0.198
2022,Barren,116,Strongylocentrotus pallidus,green,1.1,0.665
2022,Barren,116,Strongylocentrotus pallidus,green,0.7,0.185
2022,Barren,116,Strongylocentrotus pallidus,green,1,0.489
2022,Kelp,121,Strongylocentrotus droebachiensis,green,4.2,32.293
2022,Kelp,121,Strongylocentrotus droebachiensis,green,4.6,45.215
2022,Kelp,121,Strongylocentrotus droebachiensis,green,5,57.408
2022,Kelp,121,Strongylocentrotus droebachiensis,green,3.4,18.816
2022,Kelp,121,Strongylocentrotus droebachiensis,pink,4.4,37.122
2022,Kelp,121,Strongylocentrotus droebachiensis,green,4.6,47.148
2022,Kelp,121,Strongylocentrotus droebachiensis,green,3.8,25.207
2022,Kelp,121,Strongylocentrotus droebachiensis,green,3.7,26.371
2022,Kelp,121,Strongylocentrotus droebachiensis,green,4,31.896
2022,Kelp,121,Strongylocentrotus droebachiensis,green,3.8,26.381
2022,Kelp,121,Strongylocentrotus droebachiensis,pink,4.3,32.046
2022,Kelp,121,Strongylocentrotus droebachiensis,green,4,20.948
2022,Kelp,121,Strongylocentrotus droebachiensis,green,3.5,24.835
2022,Kelp,121,Strongylocentrotus droebachiensis,green,3.3,17.676
2022,Kelp,121,Strongylocentrotus droebachiensis,green,2.8,10.705
2022,Kelp,121,Strongylocentrotus droebachiensis,green,3.6,21.821
2022,Kelp,121,Strongylocentrotus droebachiensis,green,3.3,16.505
2022,Kelp,121,Strongylocentrotus pallidus,green,5.1,53.243
2022,Kelp,121,Strongylocentrotus pallidus,green,4.9,55.503
2022,Kelp,121,Strongylocentrotus pallidus,green,3.6,21.978
2022,Kelp,121,Strongylocentrotus pallidus,green,4.4,42.799
2022,Kelp,121,Strongylocentrotus pallidus,green,2.8,11.225
2022,Kelp,121,Strongylocentrotus pallidus,green,3.6,20.657
2022,Kelp,121,Strongylocentrotus pallidus,green,2.9,7.877
2022,Kelp,121,Strongylocentrotus pallidus,green,5,52.643
2022,Kelp,121,Strongylocentrotus pallidus,green,3.7,22.454
2022,Kelp,121,Strongylocentrotus pallidus,green,5.2,61.138
2022,Kelp,122,Strongylocentrotus droebachiensis,green,4.8,44.453
2022,Kelp,122,Strongylocentrotus droebachiensis,green,3.8,25.188
2022,Kelp,122,Strongylocentrotus droebachiensis,green,4.7,48.35
2022,Kelp,122,Strongylocentrotus droebachiensis,green,5.3,57.126
2022,Kelp,122,Strongylocentrotus droebachiensis,green,4.4,38.574
2022,Kelp,122,Strongylocentrotus droebachiensis,green,3.1,13.001
2022,Kelp,122,Strongylocentrotus droebachiensis,green,3.2,15.778
2022,Kelp,122,Strongylocentrotus droebachiensis,green,3.3,19.616
2022,Kelp,123,Strongylocentrotus droebachiensis,green,5.4,60.69
2022,Kelp,123,Strongylocentrotus droebachiensis,green,5.2,56.201
2022,Kelp,123,Strongylocentrotus droebachiensis,green,4.5,43.648
2022,Kelp,123,Strongylocentrotus droebachiensis,pink,5.2,59.853
2022,Kelp,123,Strongylocentrotus droebachiensis,pink,3.4,15.692
2022,Kelp,123,Strongylocentrotus droebachiensis,green,5.7,40.307
2022,Kelp,123,Strongylocentrotus droebachiensis,green,5.8,51.339
2022,Kelp,123,Strongylocentrotus droebachiensis,green,4.1,34.116
2022,Kelp,123,Strongylocentrotus droebachiensis,green,3.5,19.894
2022,Kelp,123,Strongylocentrotus droebachiensis,green,3.6,23.241
2022,Kelp,123,Strongylocentrotus droebachiensis,green,4,30.874
2022,Kelp,123,Strongylocentrotus droebachiensis,green,3.2,15.94
2022,Kelp,123,Strongylocentrotus droebachiensis,green,3.3,17.925
2022,Kelp,123,Strongylocentrotus droebachiensis,green,2.4,7.202
2022,Kelp,123,Strongylocentrotus droebachiensis,pink,2.8,12.921
2022,Kelp,123,Strongylocentrotus droebachiensis,green,2.6,10.37
2022,Kelp,123,Strongylocentrotus droebachiensis,green,1.7,3.177
2022,Kelp,123,Strongylocentrotus droebachiensis,pink,2,4.131
2022,Kelp,123,Strongylocentrotus droebachiensis,green,2.5,7.203
2022,Kelp,123,Strongylocentrotus droebachiensis,green,1,0.58
2022,Kelp,123,Strongylocentrotus droebachiensis,green,1.7,2.82
2022,Kelp,123,Strongylocentrotus pallidus,green,4.3,32.377
2022,Kelp,123,Strongylocentrotus pallidus,green,4.8,46.891
2022,Kelp,123,Strongylocentrotus pallidus,green,2.7,10.064
2022,Kelp,123,Strongylocentrotus pallidus,green,2.6,10.044
2022,Kelp,123,Strongylocentrotus pallidus,green,3.9,26.215
2022,Kelp,124,Strongylocentrotus droebachiensis,green,5.7,81.202
2022,Kelp,124,Strongylocentrotus droebachiensis,green,5.6,76.849
2022,Kelp,124,Strongylocentrotus droebachiensis,green,4.7,40.219
2022,Kelp,124,Strongylocentrotus droebachiensis,green,4.8,42.965
2022,Kelp,124,Strongylocentrotus droebachiensis,green,4.8,49.852
2022,Kelp,124,Strongylocentrotus droebachiensis,green,3.4,16.235
2022,Kelp,124,Strongylocentrotus droebachiensis,green,3.2,17.534
2022,Kelp,124,Strongylocentrotus droebachiensis,green,2.7,10.878
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.2,34.652
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.8,55.766
2022,Kelp,125,Strongylocentrotus droebachiensis,green,5.2,60.763
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.6,44.685
2022,Kelp,125,Strongylocentrotus droebachiensis,pink,4.5,41.788
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.8,50.169
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.7,49.424
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.2,33.614
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.6,45.694
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.5,47.12
2022,Kelp,125,Strongylocentrotus droebachiensis,green,3.8,28.653
2022,Kelp,125,Strongylocentrotus droebachiensis,green,3.5,21.726
2022,Kelp,125,Strongylocentrotus droebachiensis,pink,3,13.872
2022,Kelp,125,Strongylocentrotus droebachiensis,green,4.5,41.526
2022,Kelp,125,Strongylocentrotus droebachiensis,green,3.6,21.665
2022,Kelp,125,Strongylocentrotus droebachiensis,green,3.8,28.501
2022,Kelp,125,Strongylocentrotus droebachiensis,green,3,24.147
2022,Kelp,125,Strongylocentrotus droebachiensis,green,3.3,17.93
2022,Kelp,125,Strongylocentrotus droebachiensis,green,2.8,11.061
2022,Kelp,125,Strongylocentrotus pallidus,green,4.3,35.715
2022,Kelp,125,Strongylocentrotus pallidus,green,4.9,46.529
2022,Kelp,125,Strongylocentrotus pallidus,green,4.4,39.104
2022,Kelp,125,Strongylocentrotus pallidus,green,4.5,41.975
2022,Kelp,125,Strongylocentrotus pallidus,green,3.8,25.204
2022,Kelp,125,Strongylocentrotus pallidus,green,3.4,17.43
2022,Kelp,125,Strongylocentrotus pallidus,green,2.8,10.489
2022,Kelp,126,Strongylocentrotus droebachiensis,pink,5.3,63.718
2022,Kelp,126,Strongylocentrotus droebachiensis,green,5.7,92.882
2022,Kelp,126,Strongylocentrotus droebachiensis,green,5.6,73.138
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4.6,48.613
2022,Kelp,126,Strongylocentrotus droebachiensis,green,5,54.533
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4.9,56.829
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4.5,45.505
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4.7,45.492
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4.3,42.286
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4,30.991
2022,Kelp,126,Strongylocentrotus droebachiensis,green,5,58.684
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4.8,51.78
2022,Kelp,126,Strongylocentrotus droebachiensis,green,5.1,62.597
2022,Kelp,126,Strongylocentrotus droebachiensis,green,3.7,23.355
2022,Kelp,126,Strongylocentrotus droebachiensis,pink,3.7,24.307
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4.3,36.957
2022,Kelp,126,Strongylocentrotus droebachiensis,pink,4.7,42.796
2022,Kelp,126,Strongylocentrotus droebachiensis,green,3.6,20.009
2022,Kelp,126,Strongylocentrotus droebachiensis,green,4,29.424
2022,Kelp,126,Strongylocentrotus droebachiensis,green,3.9,26.764
2022,Kelp,126,Strongylocentrotus pallidus,green,3.7,21.159
2022,Kelp,126,Strongylocentrotus pallidus,green,4.2,31.118
2022,Kelp,126,Strongylocentrotus pallidus,green,4.4,36.04
2022,Kelp,126,Strongylocentrotus pallidus,green,5.3,61.186
2023,Barren,211,Strongylocentrotus pallidus,green,3.1,11.601
2023,Barren,211,Strongylocentrotus droebachiensis,green,3,11.934
2023,Barren,211,Strongylocentrotus pallidus,green,1,0.634
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.5,1.886
2023,Barren,211,Strongylocentrotus droebachiensis,pink,1.8,2.818
2023,Barren,211,Strongylocentrotus pallidus,green,1.5,1.33
2023,Barren,211,Strongylocentrotus pallidus,green,0.9,0.471
2023,Barren,211,Strongylocentrotus droebachiensis,green,3.7,21.749
2023,Barren,211,Strongylocentrotus droebachiensis,green,3.8,18.381
2023,Barren,211,Strongylocentrotus droebachiensis,pink,2.5,7.674
2023,Barren,211,Strongylocentrotus droebachiensis,green,2.1,4.298
2023,Barren,211,Strongylocentrotus droebachiensis,pink,1.9,2.895
2023,Barren,211,Strongylocentrotus droebachiensis,green,3.3,13.131
2023,Barren,211,Strongylocentrotus droebachiensis,green,2.1,5.558
2023,Barren,211,Strongylocentrotus droebachiensis,pink,2.1,4.457
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.5,2.366
2023,Barren,211,Strongylocentrotus droebachiensis,green,2.8,9.187
2023,Barren,211,Strongylocentrotus droebachiensis,pink,2.9,10.222
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.7,2.416
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.9,2.997
2023,Barren,211,Strongylocentrotus droebachiensis,green,2.7,8.269
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.6,1.823
2023,Barren,211,Strongylocentrotus droebachiensis,pink,1.3,1.162
2023,Barren,211,Strongylocentrotus droebachiensis,pink,1.8,3.016
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.8,2.608
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,1.125
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.6,2.13
2023,Barren,211,Strongylocentrotus droebachiensis,green,3.5,18.521
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.3,1.062
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.4,1.408
2023,Barren,211,Strongylocentrotus droebachiensis,green,2.1,4.034
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,1.219
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.5,1.562
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.1,0.946
2023,Barren,211,Strongylocentrotus droebachiensis,green,1,0.774
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.8,2.836
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.7,1.414
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,1.095
2023,Barren,211,Strongylocentrotus droebachiensis,green,2.1,4.318
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.9,3.342
2023,Barren,211,Strongylocentrotus droebachiensis,pink,1.6,1.993
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.7,2.604
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.4,1.436
2023,Barren,211,Strongylocentrotus droebachiensis,green,3.1,14.987
2023,Barren,211,Strongylocentrotus droebachiensis,green,3,9.228
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,0.898
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.8,2.644
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,1.183
2023,Barren,211,Strongylocentrotus droebachiensis,green,1,0.562
2023,Barren,211,Strongylocentrotus droebachiensis,green,1,0.598
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.4,1.339
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.7,2.713
2023,Barren,211,Strongylocentrotus droebachiensis,green,2.1,4.485
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.5,1.336
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.4,1.469
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.7,3.169
2023,Barren,211,Strongylocentrotus droebachiensis,green,0.9,0.521
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,1.013
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.5,1.696
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.8,2.778
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.1,1.288
2023,Barren,211,Strongylocentrotus droebachiensis,pink,3.7,24.501
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,0.902
2023,Barren,211,Strongylocentrotus droebachiensis,green,3.4,18.038
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.1,0.578
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.1,0.746
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.6,2.422
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,0.964
2023,Barren,211,Strongylocentrotus droebachiensis,green,1,0.581
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.1,0.768
2023,Barren,211,Strongylocentrotus droebachiensis,pink,1.4,1.728
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.5,1.668
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.3,1.143
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,0.938
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.6,1.817
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.1,0.811
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.2,1.202
2023,Barren,211,Strongylocentrotus droebachiensis,green,2.3,6.749
2023,Barren,211,Strongylocentrotus droebachiensis,green,1.3,1.254
2023,Barren,211,Strongylocentrotus droebachiensis,pink,0.7,0.286
2023,Barren,211,Strongylocentrotus pallidus,green,1.3,0.994
2023,Barren,211,Strongylocentrotus pallidus,green,1.5,2.003
2023,Barren,211,Strongylocentrotus pallidus,green,2,3.207
2023,Barren,211,Strongylocentrotus pallidus,green,1.5,1.981
2023,Barren,211,Strongylocentrotus pallidus,green,1.5,1.537
2023,Barren,212,Strongylocentrotus droebachiensis,green,1,0.639
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.4,18.396
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.4,19.12
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.7,9.764
2023,Barren,212,Strongylocentrotus droebachiensis,green,4,26.74
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.5,6.428
2023,Barren,212,Strongylocentrotus droebachiensis,green,4.4,38.942
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.6,9.301
2023,Barren,212,Strongylocentrotus droebachiensis,green,5.1,46.9
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.6,21.546
2023,Barren,212,Strongylocentrotus droebachiensis,green,4.4,32.655
2023,Barren,212,Strongylocentrotus droebachiensis,green,5,44.556
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.2,22.165
2023,Barren,212,Strongylocentrotus droebachiensis,pink,4.4,42.498
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.2,15.993
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.5,17.681
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.9,3.296
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.4,17.769
2023,Barren,212,Strongylocentrotus droebachiensis,green,3,13.095
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.4,1.998
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.1,1.111
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.3,14.928
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.3,14.647
2023,Barren,212,Strongylocentrotus droebachiensis,pink,3.5,19.217
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.1,11.91
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.1,15.663
2023,Barren,212,Strongylocentrotus droebachiensis,green,3,11.207
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.4,17.111
2023,Barren,212,Strongylocentrotus droebachiensis,green,0.8,0.371
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.8,2.629
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.4,16.612
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.5,1.826
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.1,5.241
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.3,18.387
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.7,8.873
2023,Barren,212,Strongylocentrotus droebachiensis,green,2,3.432
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.6,1.958
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.6,8.475
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.8,22.603
2023,Barren,212,Strongylocentrotus droebachiensis,pink,3.4,17.618
2023,Barren,212,Strongylocentrotus droebachiensis,green,2,3.577
2023,Barren,212,Strongylocentrotus droebachiensis,pink,1.2,1.038
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.8,18.151
2023,Barren,212,Strongylocentrotus droebachiensis,green,2,3.755
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.8,3.299
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.1,5.731
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.2,16.085
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.6,18.522
2023,Barren,212,Strongylocentrotus droebachiensis,pink,1.2,1.292
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.7,11.164
2023,Barren,212,Strongylocentrotus droebachiensis,green,3.1,14.993
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.2,0.936
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.6,3.123
2023,Barren,212,Strongylocentrotus droebachiensis,green,1,0.596
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.1,0.849
2023,Barren,212,Strongylocentrotus droebachiensis,pink,1.9,3.555
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.3,1.046
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.4,1.599
2023,Barren,212,Strongylocentrotus droebachiensis,green,0.9,0.44
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.6,8.747
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.8,9.98
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.7,2.563
2023,Barren,212,Strongylocentrotus droebachiensis,pink,0.9,0.312
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.5,8.201
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.1,1.262
2023,Barren,212,Strongylocentrotus droebachiensis,green,0.8,0.298
2023,Barren,212,Strongylocentrotus droebachiensis,pink,4,31.637
2023,Barren,212,Strongylocentrotus droebachiensis,pink,2.4,7.842
2023,Barren,212,Strongylocentrotus droebachiensis,pink,0.6,0.189
2023,Barren,212,Strongylocentrotus droebachiensis,green,2.1,4.536
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.9,3.83
2023,Barren,212,Strongylocentrotus droebachiensis,green,1.3,1.307
2023,Barren,212,Strongylocentrotus droebachiensis,green,0.8,0.332
2023,Barren,212,Strongylocentrotus droebachiensis,green,0.7,0.261
2023,Barren,212,Strongylocentrotus droebachiensis,green,5.3,64.487
2023,Barren,212,Strongylocentrotus droebachiensis,green,5,52.618
2023,Barren,212,Strongylocentrotus droebachiensis,green,4.7,36.592
2023,Barren,212,Strongylocentrotus droebachiensis,green,4.4,29.263
2023,Barren,212,Strongylocentrotus droebachiensis,green,4.3,35.666
2023,Barren,212,Strongylocentrotus droebachiensis,green,4.2,29.597
2023,Barren,212,Strongylocentrotus droebachiensis,green,4.1,26.142
2023,Barren,212,Strongylocentrotus pallidus,green,5.1,44.978
2023,Barren,212,Strongylocentrotus pallidus,green,3.3,18.294
2023,Barren,212,Strongylocentrotus pallidus,green,3.8,19.697
2023,Barren,212,Strongylocentrotus pallidus,green,2,3.719
2023,Barren,212,Strongylocentrotus pallidus,green,3.4,17.365
2023,Barren,212,Strongylocentrotus pallidus,green,2.7,8.8
2023,Barren,212,Strongylocentrotus pallidus,green,2.1,4.455
2023,Barren,212,Strongylocentrotus pallidus,green,1.8,2.987
2023,Barren,212,Strongylocentrotus pallidus,green,2.4,7.768
2023,Barren,212,Strongylocentrotus pallidus,green,2.3,6.529
2023,Barren,212,Strongylocentrotus pallidus,green,1.5,1.965
2023,Barren,212,Strongylocentrotus pallidus,green,2.4,6.083
2023,Barren,212,Strongylocentrotus pallidus,green,1.7,2.401
2023,Barren,212,Strongylocentrotus pallidus,green,1.5,1.987
2023,Barren,212,Strongylocentrotus pallidus,green,0.8,0.348
2023,Barren,212,Strongylocentrotus pallidus,green,2.6,7.886
2023,Barren,212,Strongylocentrotus pallidus,green,1.1,1.091
2023,Barren,212,Strongylocentrotus pallidus,green,0.7,0.232
2023,Barren,212,Strongylocentrotus pallidus,green,2.8,10.261
2023,Barren,212,Strongylocentrotus pallidus,green,0.7,0.255
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.2,37.469
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.4,7.998
2023,Barren,213,Strongylocentrotus droebachiensis,pink,3.5,24.701
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.8,29.538
2023,Barren,213,Strongylocentrotus droebachiensis,green,5.2,49.854
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.9,24.696
2023,Barren,213,Strongylocentrotus droebachiensis,green,0.9,0.416
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.4,18.804
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.5,20.517
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.5,19.277
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.1,38.909
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.4,5.685
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.7,11.127
2023,Barren,213,Strongylocentrotus droebachiensis,pink,3.7,26.56
2023,Barren,213,Strongylocentrotus droebachiensis,pink,3.6,22.701
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.4,5.085
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.8,11.489
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.1,13.822
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.2,43.426
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.1,32.818
